user_id,movie_id
9148,1932
9148,2416
9148,2399
9148,2359
9148,2357
9148,2348
9148,2347
9148,2324
9148,2320
9148,2315
9148,2280
9148,2267
9148,2260
9148,2258
9148,2254
9148,2251
9148,2237
9148,1681
9148,1684
9148,1688
9148,1689
9148,1670
9148,1673
9148,1675
9148,1679
9148,1660
9148,1664
9148,1665
9148,1666
9148,1634
9148,1643
9148,1657
9148,1659
9148,1813
9148,1808
9149,139
9149,146
9149,52
9149,113
9149,7
9149,360
9149,408
9149,347
9149,350
9149,328
9149,340
9149,222
9149,268
9149,1378
9149,1409
9149,1412
9149,1505
9149,1150
9149,1218
9149,1253
9149,1355
9149,1660
9149,1817
9149,1834
9149,1885
9149,1542
9149,1549
9149,1578
9149,1604
9149,671
9149,548
9149,743
9149,714
9149,538
9149,466
9149,546
9149,540
9149,1020
9149,996
9149,1139
9149,1079
9149,845
9149,759
9149,970
9149,858
9149,2426
9149,2525
9149,2572
9149,2738
9149,3021
9149,6326
9149,6327
9149,6554
9149,6171
9149,6197
9149,6226
9149,6315
9149,4786
9149,4690
9149,5424
9149,4903
9149,4536
9149,4441
9149,4629
9149,4627
9149,6006
9149,6002
9149,6151
9149,6008
9149,5499
9149,5442
9149,5510
9149,5504
9149,3717
9149,3866
9149,3439
9149,3530
9149,3245
9149,3438
9149,3238
9149,3242
9149,4285
9149,4344
9149,4170
9149,4278
9149,4074
9149,4104
9149,3892
9149,4053
9149,2359
9149,2237
9149,2231
9149,2183
9149,2175
9149,2166
9149,2023
9149,1953
9149,3234
9149,3175
9149,3132
9150,2023
9150,2044
9150,2045
9150,2081
9150,1582
9150,1600
9150,1651
9150,1747
9150,1359
9150,1393
9150,1468
9150,1492
9150,1049
9150,1058
9150,1121
9150,1322
9150,5045
9150,5010
9150,5418
9150,5146
9150,3663
9150,3019
9150,4414
9150,3877
9150,2472
9150,2337
9150,2664
9150,2525
9150,2173
9150,2148
9150,2230
9150,2199
9150,5603
9150,5504
9150,5557
9150,547
9150,282
9150,171
9150,154
9150,1032
9150,1023
9150,980
9150,743
9150,118
9151,193
9151,202
9151,139
9151,147
9151,117
9151,119
9151,53
9151,113
9151,43
9151,45
9151,19
9151,31
9151,0
9151,466
9151,446
9151,363
9151,360
9151,350
9151,347
9151,341
9151,340
9151,339
9151,329
9151,317
9151,313
9151,303
9151,301
9151,263
9151,251
9151,502
9151,497
9151,513
9151,504
9151,541
9151,540
9151,543
9151,542
9151,546
9151,1159
9151,1151
9151,1162
9151,1133
9151,1132
9151,1135
9151,1134
9151,1116
9151,1079
9151,1131
9151,1130
9151,1061
9151,1064
9151,1070
9151,1074
9151,1043
9151,1048
9151,1051
9151,1060
9151,1000
9151,1005
9151,1013
9151,1015
9151,974
9151,985
9151,995
9151,998
9151,973
9151,972
9151,935
9151,931
9151,925
9151,921
9151,907
9151,890
9151,889
9151,885
9151,859
9151,764
9151,669
9151,663
9151,641
9151,637
9151,629
9151,636
9151,618
9151,626
9151,556
9151,594
9151,545
9152,6376
9152,6387
9152,6399
9152,6197
9152,6307
9152,6315
9152,6339
9152,6121
9152,6151
9152,6158
9152,6177
9152,5467
9152,5557
9152,5602
9152,5603
9152,5171
9152,5146
9152,5045
9152,5039
9152,4877
9152,4874
9152,4871
9152,4630
9152,4629
9152,4436
9152,4414
9152,4278
9152,4270
9152,4258
9152,4170
9152,4158
9152,3941
9152,4122
9152,3890
9152,3892
9152,3866
9152,3875
9152,3824
9152,3831
9152,3406
9152,3531
9152,3252
9152,3386
9152,3232
9152,3239
9152,3175
9152,3218
9152,425
9152,340
9152,489
9152,485
9152,273
9152,251
9152,303
9152,285
9152,680
9152,569
9152,972
9152,714
9152,506
9152,491
9152,544
9152,541
9152,1000
9152,1031
9152,1032
9152,61
9152,59
9152,117
9152,65
9152,44
9152,2292
9152,2267
9152,2359
9152,2307
9152,2550
9152,2393
9152,3146
9152,2879
9152,2023
9152,1952
9152,2192
9152,2081
9152,2237
9152,2231
9152,2260
9152,2254
9152,1609
9152,1679
9152,1716
9152,1763
9152,1840
9152,1858
9152,1862
9152,1883
9152,1307
9152,1313
9152,1350
9152,1371
9152,1398
9152,1409
9152,1468
9152,1542
9152,1121
9152,1074
9152,1064
9152,1043
9152,1258
9152,1228
9152,1150
9152,1144
9152,994
9152,985
9152,974
9152,973
9152,1038
9153,2306
9153,2231
9153,2122
9153,2081
9153,1925
9153,1920
9153,1840
9153,1834
9153,2054
9153,2022
9153,2011
9153,1955
9153,1717
9153,1796
9153,1609
9153,1704
9153,1820
9153,1832
9153,1813
9153,1817
9153,1276
9153,1353
9153,1165
9153,1250
9153,1378
9153,1412
9153,1355
9153,1371
9153,955
9153,876
9153,1121
9153,1120
9153,544
9153,497
9153,634
9153,554
9153,463
9153,303
9153,491
9153,480
9153,38
9153,27
9153,61
9153,47
9153,0
9154,1687
9154,1505
9154,1935
9154,1874
9154,2054
9154,1939
9154,2282
9154,2081
9154,1200
9154,1174
9154,1301
9154,1227
9154,1371
9154,1362
9154,1477
9154,1377
9154,973
9154,974
9154,976
9154,985
9154,995
9154,1013
9154,1064
9154,1121
9154,329
9154,543
9154,635
9154,859
9154,899
9154,910
9154,923
9154,972
9154,328
9154,303
9154,148
9154,65
9154,2424
9154,2367
9154,2352
9154,2337
9154,2328
9154,2292
9154,2291
9154,2283
9154,2444
9154,2433
9155,7670
9155,7661
9155,7863
9155,7678
9155,7544
9155,7342
9155,7638
9155,7594
9155,8202
9155,8167
9155,8474
9155,8425
9155,7973
9155,7971
9155,8132
9155,7976
9155,1622
9155,2098
9155,1162
9155,1500
9155,850
9155,977
9155,668
9155,763
9155,6654
9155,6920
9155,5849
9155,6558
9155,4278
9155,4737
9155,2231
9155,2749
9155,661
9155,285
9155,167
9155,131
9155,82
9155,65
9156,3093
9156,3091
9156,3108
9156,3107
9156,3110
9156,3109
9156,3114
9156,3112
9156,3119
9156,3116
9156,3124
9156,990
9156,973
9156,887
9156,855
9156,1067
9156,1009
9156,1004
9156,995
9156,554
9156,501
9156,493
9156,244
9156,851
9156,637
9156,636
9156,595
9156,2572
9156,2575
9156,2662
9156,2680
9156,2154
9156,2393
9156,2549
9156,2551
9156,1804
9156,1885
9156,1986
9156,2045
9156,1133
9156,1144
9156,1322
9156,1386
9156,3079
9156,3077
9156,3081
9156,3080
9156,3056
9156,3055
9156,3064
9156,3058
9156,3050
9156,3041
9156,3053
9156,3052
9156,2792
9156,2738
9156,3037
9156,3035
9156,4518
9156,3123
9157,268
9157,285
9157,303
9157,3717
9157,3820
9157,3440
9157,3446
9157,4436
9157,4629
9157,3824
9157,3890
9157,6765
9157,6935
9157,5146
9157,5192
9157,7575
9157,7689
9157,7132
9157,7288
9157,2081
9157,1885
9157,1542
9157,1500
9157,2267
9157,2231
9157,2230
9157,2082
9157,2550
9157,2525
9157,2359
9157,2353
9157,3438
9157,2913
9157,2728
9157,2630
9157,8038
9157,7862
9157,61
9157,117
9157,0
9157,1038
9157,1032
9157,850
9157,759
9157,754
9157,542
9157,539
9157,494
9157,491
9157,489
9157,446
9157,345
9157,340
9158,2525
9158,2557
9158,2200
9158,2310
9158,2192
9158,2196
9158,2122
9158,2166
9158,1885
9158,1923
9158,1378
9158,1618
9158,545
9158,972
9158,3211
9158,3209
9158,3019
9158,2912
9158,2700
9158,2571
9159,7823
9159,7821
9159,7819
9159,7810
9159,7805
9159,7795
9159,7789
9159,7771
9159,7844
9159,7842
9159,7841
9159,7838
9159,7837
9159,7832
9159,7831
9159,7828
9159,7864
9159,7865
9159,7862
9159,7863
9159,7854
9159,7857
9159,7847
9159,7848
9159,7908
9159,7910
9159,7901
9159,7907
9159,7882
9159,7892
9159,7871
9159,7876
9159,7939
9159,7935
9159,7942
9159,7941
9159,7924
9159,7917
9159,7933
9159,7925
9159,7972
9159,7971
9159,7974
9159,7973
9159,7947
9159,7943
9159,7950
9159,7949
9159,7988
9159,7989
9159,8010
9159,8016
9159,7975
9159,7981
9159,7982
9159,7983
9159,8051
9159,8053
9159,8058
9159,8059
9159,8037
9159,8038
9159,8043
9159,8048
9159,7346
9159,7342
9159,7326
9159,7321
9159,7368
9159,7358
9159,7357
9159,7347
9159,7401
9159,7396
9159,7384
9159,7381
9159,7478
9159,7447
9159,7433
9159,7431
9159,7500
9159,7520
9159,7488
9159,7499
9159,7529
9159,7531
9159,7522
9159,7527
9159,7545
9159,7566
9159,7539
9159,7544
9159,7578
9159,7592
9159,7574
9159,7575
9159,7599
9159,7594
9159,7606
9159,7602
9159,7618
9159,7610
9159,7628
9159,7619
9159,7637
9159,7630
9159,7659
9159,7638
9159,7670
9159,7661
9159,7672
9159,7671
9159,7680
9159,7683
9159,7689
9159,7690
9159,7691
9159,7694
9159,7711
9159,7719
9159,7727
9159,7728
9159,7732
9159,7740
9159,7742
9159,7749
9159,7756
9159,7757
9159,7003
9159,7010
9159,7000
9159,7001
9159,6998
9159,6999
9159,6992
9159,6997
9159,6978
9159,6985
9159,6966
9159,6974
9159,6956
9159,6963
9159,6935
9159,6948
9159,7141
9159,7139
9159,7133
9159,7111
9159,7096
9159,7095
9159,7094
9159,7081
9159,7079
9159,7074
9159,7057
9159,7051
9159,7041
9159,7036
9159,7028
9159,7023
9159,7223
9159,7228
9159,7229
9159,7232
9159,7203
9159,7204
9159,7215
9159,7217
9159,7183
9159,7193
9159,7195
9159,7202
9159,7169
9159,7173
9159,7178
9159,7179
9159,7305
9159,7276
9159,7308
9159,7306
9159,7270
9159,7269
9159,7275
9159,7272
9159,7255
9159,7245
9159,7268
9159,7261
9159,7235
9159,7234
9159,7244
9159,7237
9159,6496
9159,6497
9159,6485
9159,6487
9159,6538
9159,6540
9159,6499
9159,6524
9159,6460
9159,6462
9159,6455
9159,6458
9159,6472
9159,6480
9159,6463
9159,6465
9159,6653
9159,6647
9159,6646
9159,6595
9159,6687
9159,6673
9159,6671
9159,6662
9159,6558
9159,6555
9159,6554
9159,6542
9159,6592
9159,6590
9159,6575
9159,6574
9159,6752
9159,6754
9159,6762
9159,6765
9159,6769
9159,6772
9159,6785
9159,6806
9159,6691
9159,6701
9159,6710
9159,6719
9159,6733
9159,6738
9159,6746
9159,6749
9159,6874
9159,6868
9159,6892
9159,6875
9159,6902
9159,6901
9159,6920
9159,6909
9159,6815
9159,6812
9159,6835
9159,6822
9159,6840
9159,6839
9159,6867
9159,6859
9159,9119
9159,9120
9159,9123
9159,9124
9159,9115
9159,9116
9159,9117
9159,9118
9159,9125
9159,9131
9159,9089
9159,9088
9159,9098
9159,9090
9159,9072
9159,9071
9159,9087
9159,9073
9159,9108
9159,9107
9159,9113
9159,9110
9159,9102
9159,9101
9159,9105
9159,9104
9159,8806
9159,8807
9159,8808
9159,8809
9159,8810
9159,8811
9159,8829
9159,8844
9159,8864
9159,8871
9159,8872
9159,8875
9159,8878
9159,8884
9159,8891
9159,8898
9159,8740
9159,8739
9159,8751
9159,8744
9159,8758
9159,8757
9159,8783
9159,8771
9159,8788
9159,8784
9159,8797
9159,8792
9159,8802
9159,8798
9159,8805
9159,8803
9159,8983
9159,8984
9159,8978
9159,8982
9159,8992
9159,8994
9159,8986
9159,8988
9159,9030
9159,9036
9159,9012
9159,9029
9159,9054
9159,9066
9159,9048
9159,9049
9159,8926
9159,8922
9159,8908
9159,8904
9159,8939
9159,8934
9159,8931
9159,8927
9159,8955
9159,8950
9159,8945
9159,8944
9159,8968
9159,8967
9159,8964
9159,8963
9159,8572
9159,8570
9159,8586
9159,8580
9159,8559
9159,8556
9159,8564
9159,8560
9159,8538
9159,8537
9159,8554
9159,8546
9159,8520
9159,8519
9159,8533
9159,8529
9159,8490
9159,8498
9159,8500
9159,8511
9159,8466
9159,8475
9159,8483
9159,8488
9159,8427
9159,8444
9159,8459
9159,8461
9159,8404
9159,8407
9159,8422
9159,8425
9159,8738
9159,8731
9159,8725
9159,8721
9159,8720
9159,8718
9159,8711
9159,8698
9159,8690
9159,8679
9159,8671
9159,8670
9159,8669
9159,8661
9159,8657
9159,8653
9159,8643
9159,8646
9159,8634
9159,8642
9159,8627
9159,8629
9159,8617
9159,8626
9159,8610
9159,8616
9159,8603
9159,8605
9159,8601
9159,8602
9159,8589
9159,8597
9159,8200
9159,8198
9159,8208
9159,8202
9159,8231
9159,8211
9159,8240
9159,8237
9159,8143
9159,8135
9159,8155
9159,8151
9159,8177
9159,8159
9159,8195
9159,8180
9159,8091
9159,8093
9159,8098
9159,8103
9159,8109
9159,8111
9159,8124
9159,8132
9159,8066
9159,8070
9159,8071
9159,8072
9159,8074
9159,8075
9159,8081
9159,8085
9159,8365
9159,8363
9159,8356
9159,8352
9159,8402
9159,8389
9159,8372
9159,8366
9159,8328
9159,8323
9159,8321
9159,8312
9159,8351
9159,8349
9159,8338
9159,8329
9159,8297
9159,8298
9159,8289
9159,8294
9159,8304
9159,8307
9159,8299
9159,8300
9159,8249
9159,8258
9159,8245
9159,8246
9159,8279
9159,8288
9159,8269
9159,8277
9159,192
9159,193
9159,182
9159,189
9159,208
9159,209
9159,203
9159,207
9159,163
9159,168
9159,159
9159,160
9159,174
9159,178
9159,170
9159,173
9159,244
9159,243
9159,238
9159,237
9159,281
9159,277
9159,256
9159,251
9159,222
9159,221
9159,217
9159,215
9159,228
9159,226
9159,224
9159,223
9159,61
9159,65
9159,66
9159,75
9159,82
9159,93
9159,103
9159,104
9159,31
9159,32
9159,36
9159,44
9159,45
9159,47
9159,52
9159,58
9159,145
9159,141
9159,149
9159,146
9159,156
9159,153
9159,158
9159,157
9159,113
9159,110
9159,117
9159,115
9159,119
9159,118
9159,130
9159,128
9159,29
9159,27
9159,26
9159,24
9159,20
9159,19
9159,12
9159,11
9159,5
9159,0
9159,678
9159,677
9159,675
9159,674
9159,711
9159,698
9159,694
9159,679
9159,743
9159,739
9159,718
9159,714
9159,750
9159,749
9159,748
9159,744
9159,753
9159,754
9159,751
9159,752
9159,760
9159,762
9159,756
9159,759
9159,765
9159,770
9159,763
9159,764
9159,843
9159,858
9159,792
9159,821
9159,540
9159,539
9159,542
9159,541
9159,544
9159,543
9159,548
9159,545
9159,556
9159,554
9159,579
9159,569
9159,588
9159,580
9159,596
9159,590
9159,599
9159,618
9159,626
9159,629
9159,634
9159,636
9159,641
9159,644
9159,645
9159,654
9159,661
9159,663
9159,667
9159,668
9159,669
9159,671
9159,438
9159,433
9159,425
9159,422
9159,410
9159,409
9159,408
9159,403
9159,473
9159,466
9159,460
9159,451
9159,449
9159,447
9159,446
9159,441
9159,503
9159,504
9159,498
9159,502
9159,489
9159,491
9159,474
9159,485
9159,531
9159,538
9159,518
9159,522
9159,513
9159,517
9159,506
9159,511
9159,295
9159,294
9159,302
9159,301
9159,285
9159,282
9159,293
9159,287
9159,326
9159,323
9159,333
9159,328
9159,307
9159,303
9159,319
9159,313
9159,347
9159,350
9159,353
9159,354
9159,337
9159,339
9159,340
9159,341
9159,365
9159,398
9159,399
9159,402
9159,355
9159,356
9159,360
9159,363
9159,3203
9159,3201
9159,3206
9159,3205
9159,3192
9159,3182
9159,3194
9159,3193
9159,3213
9159,3212
9159,3217
9159,3216
9159,3209
9159,3207
9159,3211
9159,3210
9159,3121
9159,3128
9159,3129
9159,3131
9159,3101
9159,3107
9159,3108
9159,3111
9159,3171
9159,3175
9159,3176
9159,3179
9159,3132
9159,3141
9159,3142
9159,3145
9159,3053
9159,3052
9159,3047
9159,3046
9159,3045
9159,3044
9159,3042
9159,3029
9159,3100
9159,3079
9159,3078
9159,3077
9159,3075
9159,3058
9159,3057
9159,3055
9159,2989
9159,2999
9159,2956
9159,2980
9159,2924
9159,2944
9159,2921
9159,2923
9159,3020
9159,3023
9159,3018
9159,3019
9159,3013
9159,3016
9159,3001
9159,3006
9159,3400
9159,3399
9159,3412
9159,3406
9159,3433
9159,3413
9159,3438
9159,3435
9159,3440
9159,3439
9159,3447
9159,3446
9159,3461
9159,3460
9159,3475
9159,3466
9159,3309
9159,3326
9159,3328
9159,3329
9159,3334
9159,3336
9159,3339
9159,3340
9159,3370
9159,3383
9159,3385
9159,3386
9159,3390
9159,3393
9159,3396
9159,3397
9159,3248
9159,3247
9159,3245
9159,3243
9159,3254
9159,3252
9159,3251
9159,3249
9159,3270
9159,3269
9159,3266
9159,3255
9159,3287
9159,3285
9159,3282
9159,3275
9159,3221
9159,3226
9159,3218
9159,3220
9159,3231
9159,3232
9159,3227
9159,3228
9159,3237
9159,3238
9159,3234
9159,3235
9159,3241
9159,3242
9159,3239
9159,3240
9159,3840
9159,3863
9159,3866
9159,3875
9159,3831
9159,3835
9159,3836
9159,3837
9159,3822
9159,3824
9159,3826
9159,3828
9159,3801
9159,3803
9159,3816
9159,3820
9159,3762
9159,3738
9159,3789
9159,3785
9159,3727
9159,3726
9159,3734
9159,3730
9159,3719
9159,3718
9159,3725
9159,3722
9159,3704
9159,3703
9159,3717
9159,3713
9159,3687
9159,3688
9159,3679
9159,3684
9159,3670
9159,3672
9159,3664
9159,3665
9159,3661
9159,3663
9159,3649
9159,3660
9159,3620
9159,3647
9159,3559
9159,3601
9159,3533
9159,3532
9159,3531
9159,3530
9159,3529
9159,3508
9159,3491
9159,3489
9159,3487
9159,3486
9159,3485
9159,3484
9159,3482
9159,3480
9159,3479
9159,3477
9159,4158
9159,4162
9159,4165
9159,4166
9159,4169
9159,4170
9159,4176
9159,4177
9159,4130
9159,4132
9159,4135
9159,4138
9159,4142
9159,4144
9159,4145
9159,4157
9159,4097
9159,4088
9159,4104
9159,4102
9159,4114
9159,4113
9159,4122
9159,4121
9159,4067
9159,4063
9159,4071
9159,4069
9159,4074
9159,4073
9159,4085
9159,4082
9159,4024
9159,4027
9159,4022
9159,4023
9159,4055
9159,4061
9159,4047
9159,4053
9159,3979
9159,3984
9159,3949
9159,3974
9159,4004
9159,4021
9159,3986
9159,4003
9159,3915
9159,3907
9159,3905
9159,3903
9159,3948
9159,3945
9159,3943
9159,3937
9159,3889
9159,3881
9159,3877
9159,3876
9159,3901
9159,3896
9159,3892
9159,3890
9159,4427
9159,4436
9159,4418
9159,4420
9159,4415
9159,4417
9159,4411
9159,4414
9159,4469
9159,4506
9159,4454
9159,4460
9159,4444
9159,4451
9159,4437
9159,4441
9159,4577
9159,4576
9159,4572
9159,4536
9159,4527
9159,4522
9159,4515
9159,4508
9159,4622
9159,4606
9159,4604
9159,4602
9159,4592
9159,4588
9159,4585
9159,4580
9159,4192
9159,4193
9159,4194
9159,4201
9159,4180
9159,4185
9159,4187
9159,4189
9159,4229
9159,4249
9159,4250
9159,4252
9159,4204
9159,4212
9159,4215
9159,4222
9159,4285
9159,4281
9159,4333
9159,4332
9159,4270
9159,4258
9159,4278
9159,4273
9159,4390
9159,4386
9159,4392
9159,4391
9159,4344
9159,4340
9159,4378
9159,4373
9159,4875
9159,4877
9159,4873
9159,4874
9159,4899
9159,4901
9159,4882
9159,4898
9159,4906
9159,4910
9159,4903
9159,4904
9159,4922
9159,4924
9159,4912
9159,4915
9159,4945
9159,4944
9159,4932
9159,4925
9159,4966
9159,4964
9159,4950
9159,4948
9159,5039
9159,5033
9159,5028
9159,5010
9159,5052
9159,5048
9159,5045
9159,5040
9159,4627
9159,4629
9159,4630
9159,4632
9159,4635
9159,4661
9159,4663
9159,4664
9159,4675
9159,4690
9159,4691
9159,4707
9159,4710
9159,4712
9159,4714
9159,4717
9159,4734
9159,4730
9159,4757
9159,4749
9159,4783
9159,4762
9159,4805
9159,4786
9159,4825
9159,4818
9159,4847
9159,4828
9159,4866
9159,4849
9159,4871
9159,4868
9159,5517
9159,5511
9159,5510
9159,5507
9159,5505
9159,5504
9159,5500
9159,5499
9159,5481
9159,5480
9159,5466
9159,5464
9159,5463
9159,5442
9159,5424
9159,5418
9159,5644
9159,5645
9159,5639
9159,5643
9159,5637
9159,5638
9159,5620
9159,5628
9159,5615
9159,5617
9159,5597
9159,5603
9159,5563
9159,5566
9159,5555
9159,5557
9159,5153
9159,5151
9159,5173
9159,5171
9159,5136
9159,5131
9159,5146
9159,5138
9159,5124
9159,5110
9159,5130
9159,5128
9159,5072
9159,5058
9159,5104
9159,5097
9159,5396
9159,5411
9159,5412
9159,5416
9159,5225
9159,5255
9159,5301
9159,5334
9159,5189
9159,5195
9159,5198
9159,5202
9159,5174
9159,5178
9159,5182
9159,5188
9159,6255
9159,6250
9159,6238
9159,6234
9159,6279
9159,6272
9159,6267
9159,6260
9159,6206
9159,6201
9159,6197
9159,6195
9159,6227
9159,6226
9159,6222
9159,6211
9159,6420
9159,6427
9159,6415
9159,6417
9159,6451
9159,6452
9159,6428
9159,6443
9159,6336
9159,6353
9159,6307
9159,6313
9159,6404
9159,6406
9159,6399
9159,6402
9159,5904
9159,5884
9159,5941
9159,5931
9159,5977
9159,5960
9159,5999
9159,5985
9159,5653
9159,5652
9159,5661
9159,5655
9159,5762
9159,5757
9159,5869
9159,5845
9159,6141
9159,6147
9159,6151
9159,6158
9159,6171
9159,6177
9159,6191
9159,6192
9159,6002
9159,6006
9159,6010
9159,6011
9159,6016
9159,6064
9159,6067
9159,6121
9159,927
9159,923
9159,918
9159,910
9159,949
9159,935
9159,934
9159,931
9159,957
9159,956
9159,954
9159,951
9159,970
9159,966
9159,963
9159,960
9159,867
9159,876
9159,859
9159,862
9159,889
9159,894
9159,877
9159,885
9159,902
9159,903
9159,898
9159,899
9159,907
9159,909
9159,904
9159,905
9159,990
9159,989
9159,993
9159,992
9159,995
9159,994
9159,997
9159,996
9159,1000
9159,998
9159,1004
9159,1003
9159,1007
9159,1005
9159,1009
9159,1008
9159,972
9159,973
9159,974
9159,975
9159,976
9159,977
9159,979
9159,980
9159,981
9159,982
9159,983
9159,984
9159,985
9159,986
9159,987
9159,988
9159,1053
9159,1049
9159,1045
9159,1043
9159,1040
9159,1039
9159,1038
9159,1037
9159,1064
9159,1063
9159,1062
9159,1061
9159,1060
9159,1057
9159,1056
9159,1054
9159,1022
9159,1023
9159,1020
9159,1021
9159,1017
9159,1019
9159,1013
9159,1016
9159,1035
9159,1036
9159,1032
9159,1033
9159,1027
9159,1031
9159,1024
9159,1025
9159,1151
9159,1150
9159,1159
9159,1153
9159,1143
9159,1139
9159,1148
9159,1144
9159,1213
9159,1212
9159,1217
9159,1216
9159,1192
9159,1161
9159,1206
9159,1204
9159,1076
9159,1079
9159,1084
9159,1097
9159,1066
9159,1069
9159,1074
9159,1075
9159,1121
9159,1123
9159,1129
9159,1136
9159,1098
9159,1102
9159,1105
9159,1119
9159,1322
9159,1327
9159,1313
9159,1320
9159,1334
9159,1341
9159,1328
9159,1332
9159,1288
9159,1298
9159,1276
9159,1280
9159,1306
9159,1307
9159,1300
9159,1305
9159,1261
9159,1258
9159,1255
9159,1253
9159,1272
9159,1270
9159,1266
9159,1262
9159,1231
9159,1230
9159,1228
9159,1218
9159,1244
9159,1243
9159,1238
9159,1235
9159,1425
9159,1427
9159,1429
9159,1431
9159,1437
9159,1438
9159,1440
9159,1442
9159,1394
9159,1396
9159,1397
9159,1398
9159,1409
9159,1410
9159,1412
9159,1416
9159,1377
9159,1376
9159,1379
9159,1378
9159,1386
9159,1383
9159,1393
9159,1389
9159,1351
9159,1349
9159,1355
9159,1353
9159,1362
9159,1361
9159,1371
9159,1365
9159,1581
9159,1584
9159,1575
9159,1578
9159,1545
9159,1549
9159,1542
9159,1543
9159,1536
9159,1537
9159,1534
9159,1535
9159,1531
9159,1533
9159,1505
9159,1526
9159,1503
9159,1499
9159,1497
9159,1495
9159,1492
9159,1490
9159,1485
9159,1483
9159,1479
9159,1473
9159,1472
9159,1468
9159,1459
9159,1457
9159,1456
9159,1448
9159,1735
9159,1741
9159,1747
9159,1756
9159,1717
9159,1722
9159,1727
9159,1734
9159,1703
9159,1705
9159,1710
9159,1711
9159,1679
9159,1684
9159,1687
9159,1694
9159,1640
9159,1638
9159,1655
9159,1643
9159,1609
9159,1606
9159,1634
9159,1621
9159,1599
9159,1593
9159,1601
9159,1600
9159,1587
9159,1586
9159,1592
9159,1591
9159,1763
9159,1782
9159,1783
9159,1790
9159,1795
9159,1813
9159,1814
9159,1817
9159,1820
9159,1823
9159,1829
9159,1830
9159,1832
9159,1834
9159,1840
9159,1841
9159,1849
9159,1847
9159,1855
9159,1853
9159,1862
9159,1858
9159,1866
9159,1865
9159,1872
9159,1868
9159,1883
9159,1881
