person_id,movie_id
25001,1408
30083,1409
28930,1410
28784,1411
32846,1412
13882,1413
30031,1414
32894,1415
29879,1416
30026,1417
29737,1418
29263,1419
33434,1420
33433,1420
30106,1420
33348,1421
30066,1422
32840,1423
17040,1424
29342,1425
33650,1426
33611,1427
17691,1428
19328,1429
30084,1430
28761,1431
33012,1432
32835,1433
30101,1434
29787,1435
30094,1436
16513,1437
32774,1438
32847,1439
32956,1440
29741,1441
29351,1442
29125,1443
33130,1444
15594,1445
22670,1446
28937,1447
30144,1448
15601,1449
29386,1450
29971,1451
29926,1452
33594,1453
18433,1454
14668,1455
29706,1456
30019,1457
29979,1458
28642,1459
33872,1460
25583,1461
28721,1462
33366,1463
29990,1464
32979,1465
30065,1466
29986,1467
30046,1468
29805,1469
33127,1470
30134,1471
29490,1472
12113,1473
12829,1474
30127,1475
33677,1476
19417,1476
15935,1477
15558,1478
30017,1479
33683,1480
33096,1481
28791,1482
33248,1483
30175,1483
29989,1484
30218,1485
33321,1486
30255,1487
29875,1488
19959,1489
29374,1490
32853,1491
30124,1491
33794,1492
30171,1493
16557,1494
29325,1495
32819,1496
33410,1497
19025,1498
29721,1499
28725,1500
29805,1501
28800,1502
30211,1503
30223,1504
29907,1505
29908,1505
28281,1506
28023,1507
28022,1507
33799,1508
28020,1509
28040,1510
28048,1511
33111,1512
28088,1513
28102,1514
33277,1515
33062,1516
28087,1517
28057,1518
28166,1519
28087,1520
24614,1521
10407,1522
28221,1523
28272,1524
33044,1525
24614,1526
28308,1527
33325,1528
32829,1528
33015,1529
33044,1530
28445,1531
28229,1532
28430,1533
28612,1534
22671,1535
32894,1536
12417,1537
32918,1538
32846,1539
17185,1540
33146,1541
28930,1542
32813,1543
12708,1544
32957,1545
29025,1546
29351,1547
13930,1548
29028,1549
30201,1550
32757,1551
29243,1552
32774,1553
33008,1554
28834,1555
28889,1556
28889,1557
29008,1558
29047,1559
32785,1560
29137,1561
29286,1562
28710,1563
28894,1564
28967,1565
32777,1566
33030,1567
33651,1568
29180,1569
29307,1570
29306,1570
29479,1571
32791,1572
26551,1572
32983,1573
32984,1574
28684,1575
32967,1576
29249,1577
28612,1578
28532,1579
28843,1580
28725,1581
28725,1582
28725,1583
28800,1584
28800,1585
28725,1586
29278,1587
30050,1588
29949,1589
32975,1590
12035,1591
28860,1592
28860,1593
28569,1594
28732,1595
32886,1596
33097,1597
33619,1598
33618,1598
33606,1599
28135,1599
28156,1599
28244,1600
32858,1601
28718,1602
18204,1603
16939,1604
29427,1605
32756,1606
33859,1607
28813,1608
23472,1609
30204,1610
33097,1611
33391,1612
32898,1613
32896,1613
28732,1614
32886,1615
29602,1616
28497,1617
28497,1618
29276,1619
33391,1620
28555,1621
32843,1622
32886,1623
28879,1624
33005,1625
32763,1626
32886,1627
29100,1628
29099,1628
29098,1628
29097,1628
28497,1629
33097,1630
33097,1631
29474,1632
32763,1633
32789,1634
33391,1635
32886,1636
28437,1637
29761,1638
30128,1639
13649,1640
30113,1641
30161,1642
16513,1643
12708,1644
28158,1645
28194,1646
28285,1647
13448,1648
32813,1649
29255,1650
28800,1651
33031,1652
28682,1653
28899,1654
28718,1655
28980,1656
32762,1657
32886,1658
32801,1659
32800,1659
28203,1659
29097,1660
29100,1660
29092,1661
29473,1662
29474,1663
32762,1664
28203,1664
32800,1664
29059,1665
32801,1666
28203,1666
32800,1666
22670,1667
30147,1668
29810,1668
33019,1669
32762,1669
32897,1669
33240,1670
33000,1671
33280,1671
33281,1671
29068,1672
32789,1673
32886,1674
28203,1675
32929,1676
32886,1677
32801,1678
28217,1678
13094,1679
29688,1680
9991,1681
28028,1681
32912,1682
33424,1683
28957,1684
32818,1685
28889,1686
32804,1687
12379,1688
12379,1689
12379,1690
28869,1691
29340,1692
16939,1693
23472,1694
28633,1695
32922,1696
16739,1697
29113,1698
29549,1699
28816,1700
29000,1701
33053,1702
28952,1702
29269,1702
29378,1703
33058,1704
28659,1705
30135,1706
32923,1707
28285,1708
19328,1709
29143,1710
29028,1711
32975,1712
10959,1713
28647,1714
28648,1714
33079,1715
28952,1716
13931,1717
13930,1717
28952,1718
32809,1719
29381,1719
28731,1720
29028,1721
29125,1722
29074,1723
33183,1724
28889,1725
29184,1726
28664,1727
28664,1728
33431,1729
32912,1730
30114,1731
30137,1732
29342,1733
13535,1734
28870,1735
33426,1736
28818,1737
33552,1738
32823,1739
32768,1740
30096,1741
29088,1742
29960,1743
30142,1744
32905,1745
33100,1746
33071,1747
28011,1748
28011,1749
28011,1750
28011,1751
28011,1752
28011,1753
28011,1754
28011,1755
28011,1756
28011,1757
33653,1758
30015,1759
28965,1760
33771,1761
13094,1762
28659,1763
30102,1764
33667,1765
28011,1766
28011,1767
28011,1768
28011,1769
28011,1770
28011,1771
28011,1772
28011,1773
28011,1774
28011,1775
28011,1776
28011,1777
28011,1778
28011,1779
28011,1780
28011,1781
32783,1782
30158,1783
30164,1784
32812,1785
28708,1786
28708,1787
33439,1788
28787,1789
32846,1790
29144,1791
19328,1792
33143,1793
33012,1794
29314,1795
32884,1796
28976,1797
32858,1798
28930,1799
28499,1800
23002,1801
33740,1802
28658,1803
28247,1804
15009,1805
29035,1806
29085,1807
32954,1808
32745,1809
13852,1810
33091,1811
28750,1812
15050,1813
32756,1814
30130,1815
33060,1816
32839,1817
29973,1818
32902,1819
28402,1820
32909,1821
29985,1822
14022,1823
33146,1824
29600,1825
20613,1826
11319,1827
28608,1827
32950,1828
28710,1829
22670,1830
12708,1831
33071,1832
33514,1833
33214,1834
30091,1834
17734,1835
29778,1836
33100,1837
13625,1838
13625,1839
32808,1840
22670,1841
33748,1842
33662,1843
29092,1844
33056,1845
29402,1846
32831,1847
29088,1848
28718,1849
33012,1850
33089,1851
14227,1852
29832,1853
29556,1854
33531,1855
25622,1856
30254,1857
15435,1858
19920,1859
33405,1860
28710,1861
33715,1862
29889,1863
32899,1864
32879,1865
29085,1866
30083,1867
29600,1868
29208,1869
29777,1870
29954,1871
28993,1872
16512,1873
29069,1874
29093,1875
11521,1876
28518,1877
29025,1878
32745,1879
29341,1880
12856,1881
28869,1882
33065,1883
30197,1884
30198,1884
30098,1885
29112,1885
12708,1886
30225,1887
32775,1888
30260,1889
14022,1890
28281,1891
28292,1892
33669,1893
29010,1893
28292,1894
28059,1895
28060,1895
28490,1896
28490,1897
32973,1898
28532,1899
28629,1900
28629,1901
32975,1902
13094,1903
12649,1904
33397,1905
28684,1906
29021,1907
29061,1908
29061,1909
29202,1910
29248,1911
12669,1912
33259,1913
30011,1914
30311,1915
16974,1916
30008,1917
29055,1918
33225,1919
28932,1920
32772,1921
18134,1922
32809,1923
30133,1923
30132,1923
29859,1924
33324,1925
32948,1926
28227,1927
28774,1928
28646,1929
12134,1930
29065,1931
28665,1932
33173,1933
28816,1934
28860,1935
13094,1936
33009,1937
13300,1938
13300,1939
13300,1940
22671,1941
32808,1942
28930,1943
28909,1944
29050,1945
19328,1946
23002,1947
33717,1948
22671,1949
22671,1950
22671,1951
32912,1952
32870,1953
28532,1954
28645,1955
32754,1956
29372,1957
28060,1958
29595,1959
29143,1960
29563,1961
25699,1962
33491,1963
28512,1964
33032,1965
30241,1966
33200,1967
33142,1968
32858,1969
30257,1970
30246,1971
33049,1972
32745,1973
33006,1974
33858,1975
29177,1976
29105,1977
29178,1978
32921,1979
33074,1980
16739,1981
29284,1982
32831,1983
32917,1984
28684,1985
28684,1986
33496,1987
29678,1988
13649,1989
28815,1989
28813,1989
13096,1990
28638,1991
32916,1992
23781,1993
16939,1994
29081,1995
33857,1996
32932,1997
28889,1998
18204,1999
28402,2000
12134,2001
25001,2002
28330,2003
32974,2004
32967,2005
29752,2006
30178,2007
29396,2008
20466,2009
28149,2010
30129,2011
30247,2012
20104,2013
32960,2014
33400,2015
28657,2016
29021,2017
29437,2018
32749,2019
17958,2020
33367,2021
32789,2022
18744,2023
30202,2024
29074,2025
23002,2026
28750,2027
22670,2028
32891,2029
32891,2030
33516,2031
29606,2032
28710,2033
13094,2034
28348,2035
28227,2036
33527,2037
28728,2038
32852,2039
28490,2040
28816,2041
28569,2042
30103,2043
32876,2044
32990,2045
28521,2046
32892,2047
32892,2048
10975,2049
33310,2050
28816,2050
32963,2051
28782,2052
33428,2053
14420,2054
29024,2055
30217,2056
30121,2057
30287,2058
28916,2059
29478,2060
32803,2061
32829,2062
16739,2063
14032,2064
28386,2065
28432,2066
28667,2067
30275,2068
29890,2069
32898,2070
29672,2071
12134,2072
29969,2073
29988,2074
33303,2075
33302,2076
13094,2077
33297,2078
33126,2079
16653,2080
29860,2081
29861,2081
30251,2082
33320,2083
32843,2084
30079,2085
30032,2086
33002,2087
29944,2088
32927,2089
29438,2090
29484,2090
22670,2091
30194,2092
29013,2093
20395,2094
33052,2095
29685,2096
29946,2097
33375,2098
29594,2099
29041,2100
29869,2101
16739,2102
29568,2103
30209,2104
30302,2105
29853,2106
33689,2107
32956,2108
28080,2109
29019,2110
29057,2111
12113,2112
29497,2113
29981,2114
33503,2115
15851,2116
32781,2117
29788,2118
33860,2119
30206,2120
30105,2121
30104,2121
23580,2122
30319,2123
33146,2124
30112,2125
28049,2126
28333,2127
28187,2128
28188,2129
33601,2130
33569,2131
32904,2132
28725,2133
33110,2134
33110,2135
32931,2136
28041,2137
28160,2138
32872,2139
28126,2140
28160,2141
28174,2142
28333,2143
28181,2144
28153,2145
33562,2146
32906,2147
28704,2148
32895,2149
28914,2149
32871,2150
32906,2151
28259,2152
28326,2153
28638,2154
28020,2155
32829,2156
29808,2157
30221,2158
30272,2159
29345,2160
29439,2161
31490,2162
33695,2163
30226,2164
28851,2165
33197,2166
33209,2167
31135,2168
29764,2168
32753,2169
30369,2170
33298,2171
29244,2172
30183,2173
30071,2174
14349,2175
29321,2176
33779,2177
32798,2178
19920,2179
29378,2180
15594,2181
31495,2182
20887,2183
30304,2183
30203,2184
28564,2185
32780,2186
33535,2187
30374,2187
21837,2188
28889,2189
33289,2190
29958,2191
28791,2192
28791,2193
30278,2194
29687,2195
33245,2196
29392,2196
33357,2197
29243,2198
30188,2199
23002,2200
20442,2201
21837,2202
21837,2203
21837,2204
21837,2205
21837,2206
12647,2207
12647,2208
29071,2209
32819,2210
28629,2211
12282,2212
32813,2213
23472,2214
33145,2215
29013,2216
13931,2217
11745,2218
28376,2218
28377,2218
28732,2219
28330,2220
12708,2221
28667,2222
32982,2223
32919,2224
29171,2225
33200,2226
28935,2227
29060,2228
32849,2229
30179,2230
30084,2231
32842,2232
28445,2233
33688,2234
15777,2235
32806,2236
13931,2237
32885,2238
30313,2239
33358,2240
30208,2241
30030,2242
13541,2243
12113,2243
28376,2244
28348,2245
28376,2246
28376,2247
28376,2248
12591,2249
28816,2250
28940,2251
10975,2252
32765,2253
13649,2254
28813,2254
28815,2254
28919,2255
29660,2256
28934,2257
14420,2258
33014,2259
23781,2260
14349,2261
29424,2262
29466,2263
29465,2263
29017,2264
32812,2265
32957,2266
28667,2267
29799,2268
32802,2269
30345,2270
29490,2271
30385,2272
30274,2273
29712,2274
32931,2275
32931,2276
33397,2277
17185,2278
12083,2279
28455,2279
32842,2280
33023,2281
33022,2281
32842,2282
30103,2282
30205,2283
29021,2284
13956,2285
30240,2286
33429,2287
29841,2288
29628,2289
30277,2290
29602,2291
33061,2292
32861,2293
30258,2294
33662,2295
33736,2296
28051,2297
10638,2298
32961,2299
29556,2300
28247,2301
33380,2301
28445,2302
33475,2303
28662,2304
28348,2305
33095,2306
30331,2307
33012,2308
32816,2309
28932,2310
28824,2311
28823,2311
28825,2311
33110,2312
32977,2313
32961,2314
32791,2315
26551,2315
28967,2316
33118,2317
12282,2318
28532,2319
28532,2320
33681,2321
28247,2321
29568,2322
33053,2323
28952,2323
28600,2324
33555,2325
13830,2326
22622,2327
13830,2327
32813,2328
30118,2329
28869,2330
18959,2331
30289,2332
30286,2333
30324,2334
33216,2335
33197,2336
33283,2337
30297,2338
13882,2339
32810,2340
33322,2341
30398,2341
12856,2342
28544,2343
28122,2344
28544,2345
28794,2346
32837,2347
