person_id,movie_id
17860,158
17859,158
15516,159
13837,159
15795,159
18305,159
16395,160
14720,160
17257,160
18362,160
15706,163
17343,163
14311,163
16635,163
18365,164
18366,164
18367,164
17724,164
17358,165
18384,165
16691,165
18383,165
11633,166
17362,166
13733,166
14257,166
17406,167
18398,167
16858,167
17470,167
17539,168
18422,168
18114,168
18423,168
18133,169
32376,169
17296,169
18468,169
17691,170
15578,170
16983,170
18469,170
14241,171
13300,171
18471,171
14165,171
17157,172
17821,172
17734,172
17340,172
18482,173
18485,173
18483,173
18484,173
17787,174
15235,174
16866,174
18506,174
18509,175
18508,175
18507,175
16982,175
17158,176
17552,176
17553,176
17554,176
16713,177
18514,177
14904,177
18114,177
16404,178
18520,178
18261,178
18521,178
18540,179
18541,179
18542,179
18543,179
18039,180
18040,180
13343,180
18038,180
17791,181
18043,181
18044,181
12114,181
16964,182
11649,182
18565,182
18566,182
15879,183
15666,183
18171,183
17170,183
18584,184
18583,184
18585,184
18582,184
13739,185
15224,185
14899,185
16705,185
16704,186
14203,186
16653,186
12600,186
17170,187
18618,187
18617,187
17131,187
14571,188
12807,188
15601,188
18619,188
18628,189
15395,189
18627,189
18626,189
16240,190
18635,190
18634,190
12611,190
16172,191
12807,191
13871,191
11915,191
15930,192
17060,192
15558,192
14524,192
17154,193
16863,193
16477,193
17257,193
12130,194
12133,194
12132,194
12131,194
13603,195
14641,195
13946,195
17149,195
14762,196
18653,196
14776,196
18101,196
17595,197
17721,197
18662,197
17251,197
16725,198
13475,198
14762,198
17409,198
16254,199
14333,199
18674,199
16010,199
16579,200
16566,200
15777,200
14886,200
32687,201
16531,201
14261,201
18684,201
15578,202
13456,202
10545,202
18694,202
15076,203
18699,203
18698,203
18697,203
11205,204
13675,204
16368,204
15114,204
15107,205
11769,205
14951,205
14769,205
18178,206
18179,206
18180,206
18177,206
17597,207
18081,207
18080,207
18079,207
18273,208
17980,208
15141,208
18274,208
28767,209
17788,209
11366,209
17589,209
17432,210
16314,210
18261,210
18262,210
15113,211
14904,211
16704,211
18097,211
18101,212
16774,212
18221,212
18346,212
15277,213
18316,213
15279,213
18317,213
16713,214
18328,214
18326,214
18327,214
21639,215
17835,215
17836,215
17837,215
16631,216
10987,216
12426,216
18364,216
13723,217
12784,217
14571,217
17656,217
16725,218
13567,218
17882,218
17881,218
16198,219
17516,219
15987,219
18361,219
14524,220
13856,220
17711,220
17867,220
16723,221
17876,221
12273,221
14510,221
15244,222
15937,222
15266,222
15386,222
17513,223
18196,223
18197,223
17783,223
17891,224
17892,224
17893,224
17894,224
16960,225
13852,225
17311,225
17356,225
15168,226
14449,226
16631,226
15910,226
10549,227
16105,227
14162,227
14629,227
15587,228
15833,228
14202,228
18392,228
17539,229
15467,229
18381,229
14882,229
18410,230
18412,230
18411,230
17995,230
13786,231
17432,231
15044,231
18436,231
17343,232
15987,232
14769,232
15224,232
17895,233
17896,233
13687,233
17897,233
18413,234
18416,234
18414,234
18415,234
18418,235
18421,235
18420,235
18419,235
17913,236
17912,236
17911,236
14913,236
32343,237
15079,237
17938,237
17937,237
17923,238
17922,238
17925,238
17924,238
17944,239
17943,239
17945,239
14867,239
15394,240
13687,240
15601,240
16250,240
17926,241
17927,241
17929,241
17928,241
15850,242
14924,242
18444,242
15851,242
15482,243
10549,243
11479,243
12018,243
14670,244
17142,244
15534,244
17954,244
15107,245
18463,245
16926,245
13936,245
16505,246
12380,246
17971,246
17970,246
12770,247
14801,247
17182,247
12812,247
11633,248
16239,248
18475,248
14935,248
17645,249
18481,249
16440,249
18480,249
14810,250
15049,250
16481,250
17343,250
11471,251
13693,251
13694,251
13695,251
15460,252
16403,252
17159,252
18004,252
18502,253
12228,253
18503,253
18504,253
17982,254
17981,254
17984,254
17983,254
15513,255
15359,255
17888,255
16469,255
17140,256
17139,256
17138,256
17137,256
17142,257
15005,257
17362,257
12572,257
28763,258
16372,258
18023,258
15772,258
16779,259
12305,259
17057,259
17149,259
32513,260
17578,260
17580,260
17579,260
10142,261
16107,261
12113,261
18009,261
13526,262
17166,262
15877,262
17111,262
14589,263
15880,263
16140,263
13062,263
13805,264
15502,264
13100,264
16406,264
13273,265
14982,265
14250,265
17994,265
16616,266
12789,266
13088,266
13908,266
12620,267
14853,267
14351,267
18028,267
12011,268
16314,268
17516,268
15373,268
12600,269
18010,269
15168,269
15516,269
19801,270
14444,270
18559,270
18561,270
15534,271
15601,271
14487,271
17358,271
11553,272
11982,272
15706,272
14853,272
13480,273
13906,273
15983,273
15461,273
18567,274
18570,274
18568,274
18569,274
17385,275
17384,275
17386,275
17383,275
16580,276
16813,276
13892,276
18052,276
16894,277
17257,277
16477,277
14057,277
17242,278
17099,278
15859,278
15795,278
18059,279
18058,279
18060,279
18057,279
16775,280
17131,280
18366,280
18603,280
12463,281
16996,281
16063,281
16527,281
16105,282
15601,282
18016,282
15267,282
17242,283
14934,283
15930,283
16999,283
18119,284
16648,284
17382,284
17409,284
16779,285
13675,285
18087,285
17343,285
18083,286
18084,286
15522,286
18082,286
15777,287
12357,287
17154,287
18089,287
27987,288
18594,288
17638,288
16627,288
15362,289
13398,289
16634,289
15491,289
15202,290
17009,290
12428,290
17721,290
12223,291
15786,291
17170,291
13035,291
11568,292
12632,292
14971,292
11723,292
16901,293
18170,293
18169,293
11411,293
16276,294
17729,294
17728,294
17730,294
15024,295
18173,295
17980,295
18172,295
32365,296
32366,296
16580,297
15781,297
11947,297
18641,297
10994,298
18143,298
18144,298
18145,298
18110,299
18111,299
18112,299
18109,299
13300,300
13940,300
15202,300
11237,300
12743,301
18136,301
15860,301
18137,301
18107,302
17487,302
14511,302
18108,302
15482,303
16850,303
18118,303
16063,303
18115,304
18116,304
18117,304
16598,304
17216,305
17704,305
16628,305
11665,305
17472,306
17475,306
17473,306
17474,306
16527,307
16865,307
18644,307
18643,307
14021,308
17009,308
18140,308
18141,308
16412,309
13838,309
18563,309
14179,309
28444,310
32506,310
28248,310
17947,310
17001,311
16327,311
18651,311
16983,311
18645,312
17967,312
16850,312
16351,312
18133,313
18135,313
18134,313
14125,313
18649,314
18648,314
18647,314
18646,314
15323,315
15118,315
18167,315
18166,315
13834,316
14702,316
15022,316
15355,316
17789,317
13851,317
18661,317
14515,317
18074,318
17571,318
18183,318
18181,318
18679,319
18680,319
18681,319
14640,319
16984,320
14862,320
18696,320
17577,320
13992,321
17721,321
16477,321
16631,321
16395,322
18690,322
16368,322
17009,322
16964,323
14640,323
15955,323
12986,323
15076,324
17160,324
16463,324
18188,324
17877,325
17878,325
17879,325
17880,325
18037,326
18036,326
18035,326
18034,326
18259,327
18256,327
18258,327
18257,327
15244,328
17777,328
14467,328
16066,328
17779,329
12455,329
17778,329
17007,329
15787,330
17321,330
17367,330
17366,330
14493,331
16096,331
15879,331
17219,331
14912,332
15087,332
16439,332
16999,332
13694,333
15323,333
15773,333
15795,333
13258,334
13745,334
16616,334
16704,334
16087,335
15113,335
17793,335
15377,335
15443,336
17853,336
16492,336
17852,336
17856,337
14787,337
17855,337
17854,337
13745,338
17840,338
16320,338
16310,338
15641,339
15373,339
17356,339
14792,339
16795,340
14838,340
13683,340
17903,340
15879,341
17906,341
17907,341
17905,341
14989,342
17626,342
18438,342
15428,342
13936,343
16172,343
17910,343
17287,343
14810,344
16524,344
17341,344
17957,344
14305,345
17974,345
17445,345
15503,345
17561,346
17560,346
10015,346
17559,346
14740,347
17994,347
14268,347
17995,347
15578,348
15852,348
17547,348
17548,348
18189,349
18190,349
14978,349
18191,349
15244,350
13904,350
17640,350
18024,350
13480,351
13919,351
11818,351
16635,351
14510,352
16701,352
14640,352
14740,352
11413,353
16174,353
12436,353
16981,353
14561,354
12807,354
17242,354
14660,354
15141,355
16403,355
18091,355
18092,355
14810,356
12518,356
16415,356
16314,356
16568,357
18100,357
14413,357
15707,357
13258,358
13735,358
17568,358
16721,358
13912,359
15877,359
18102,359
18101,359
15578,360
14862,360
16964,360
12518,360
14561,361
13975,361
15449,361
13834,361
16373,362
13621,362
15209,362
15708,362
12770,363
15340,363
18171,363
13762,363
15992,364
17793,364
10549,364
13035,364
12056,365
14526,365
15860,365
13881,365
15723,366
13871,366
12428,366
15076,366
16239,367
14830,367
12812,367
16995,367
16127,368
17082,368
17967,368
18014,368
18284,369
18286,369
18285,369
18287,369
17841,370
13333,370
17843,370
17842,370
12215,371
12216,371
12213,371
12214,371
16984,372
17967,372
17969,372
17968,372
17658,373
17659,373
17660,373
14569,374
18138,374
17323,374
15708,374
14467,375
14765,375
18548,375
14444,375
14924,376
14044,376
17934,376
15845,376
14241,377
12366,377
14102,377
14305,377
19016,378
17287,378
13754,378
17771,378
17428,379
17775,379
17622,379
17773,379
14934,380
15666,380
14569,380
15085,380
16403,381
15526,381
14526,381
17349,381
17156,382
17788,382
17789,382
17787,382
14487,383
17784,383
17785,383
17786,383
13093,384
17356,384
15009,384
17357,384
15956,385
15383,385
16579,385
14904,385
16717,386
17805,386
17806,386
16716,386
17377,387
17378,387
17379,387
14163,387
15766,388
17382,388
17381,388
13626,388
14447,389
17807,389
17000,389
17808,389
15891,390
17595,390
17262,390
17810,390
15005,391
15956,391
16245,391
14006,391
17372,392
12894,392
10592,392
13745,392
16906,393
15875,393
13936,393
16314,393
13526,394
13745,394
13754,394
14418,394
17288,395
14650,395
17392,395
17391,395
16271,396
14951,396
16215,396
15340,396
13100,397
17406,397
17405,397
16999,397
17408,398
17819,398
17820,398
17821,398
13024,399
17409,399
16034,399
14421,399
15713,400
15587,400
13872,400
10994,400
17339,401
16035,401
14268,401
17822,401
13300,402
17424,402
14238,402
16526,402
13852,403
17426,403
17427,403
17425,403
15706,404
16833,404
12585,404
15775,404
13273,405
10994,405
14912,405
16442,405
16894,406
17516,406
14787,406
16053,406
12611,407
15442,407
15130,407
17434,407
14629,408
12812,408
13856,408
17435,408
17024,409
17437,409
17439,409
17436,409
13300,410
16725,410
16964,410
14589,410
12327,411
17885,411
17884,411
16133,412
11685,412
14941,412
15954,412
14165,413
16271,413
14467,413
13881,413
17699,414
28264,414
28248,414
15651,414
16604,415
17142,415
15955,415
14409,415
13805,416
12894,416
15394,416
17341,416
17038,417
15316,417
17456,417
17455,417
15719,418
14172,418
17149,418
17156,418
16811,419
17464,419
17463,419
17465,419
17147,420
12600,420
15461,420
13607,420
14488,421
17288,421
17468,421
15084,421
12428,422
17095,422
13149,422
14670,422
17001,423
17471,423
16858,423
17470,423
17343,424
17909,424
17908,424
16240,424
13694,425
17170,425
13745,425
17476,425
12807,426
15867,426
17481,426
12428,426
16031,427
14971,427
13940,427
17060,427
16568,428
17910,428
15870,428
13942,428
17917,429
17916,429
17915,429
17914,429
14773,430
15384,430
13357,430
11607,430
17491,431
17492,431
17493,431
14385,431
13745,432
16809,432
14949,432
15851,432
15008,433
12382,433
10592,433
16035,433
16960,434
14996,434
18392,434
15927,434
15879,435
17680,435
18212,435
18124,435
13912,436
14966,436
17509,436
17510,436
16679,437
16677,437
17942,437
17941,437
15482,438
14510,438
13185,438
11553,438
13936,439
17949,439
13956,439
16608,439
17157,440
17950,440
14796,440
17001,440
17516,441
16996,441
14950,441
12134,441
15526,442
17517,442
17182,442
17519,442
17573,443
14862,443
17953,443
16550,443
16863,444
16239,444
17748,444
17747,444
15009,445
15787,445
17532,445
17166,445
13786,446
15396,446
12011,446
14305,446
17142,447
17534,447
17533,447
17535,447
15224,448
17980,448
17979,448
17978,448
17539,449
14278,449
13687,449
13999,449
17807,450
17989,450
15042,450
17652,450
14834,451
13275,451
12770,451
15257,451
17545,452
17544,452
17546,452
15084,452
13744,453
15712,453
15354,453
17166,453
15850,454
14311,454
16918,454
17556,454
15113,455
17563,455
17562,455
13942,455
16350,456
16658,456
15955,456
16031,456
13919,457
17569,457
17568,457
15542,457
17571,458
13054,458
17570,458
12708,458
17572,459
17574,459
17573,459
17575,459
16010,460
12743,460
17409,460
17111,460
13464,461
13465,461
13466,461
13467,461
18193,462
18192,462
13840,463
17584,463
17585,463
17586,463
13733,464
11440,464
16277,464
17582,464
14030,465
13945,465
16774,465
16704,465
14163,466
13683,466
15546,466
15059,466
17595,467
17598,467
17597,467
17596,467
14941,468
18050,468
15772,468
12048,468
16043,469
14385,469
17711,469
16087,469
17160,470
18053,470
16756,470
18054,470
17611,471
17612,471
17613,471
15853,471
12134,472
15076,472
15396,472
17618,472
15565,473
16395,473
17619,473
14838,473
14305,474
15717,474
15622,474
12611,474
17623,475
17622,475
17624,475
17621,475
12449,476
15315,476
17111,476
17626,476
12784,477
15557,477
16893,477
17169,477
12998,478
15383,478
10278,478
18090,478
14987,479
17532,479
18094,479
16527,479
17182,480
12572,480
17635,480
13834,480
14801,481
13714,481
14878,481
14006,481
11633,482
17638,482
12611,482
16725,482
15087,483
12572,483
14740,483
16524,483
16809,484
16776,484
17642,484
17643,484
15503,485
17639,485
17308,485
17640,485
17644,486
16477,486
13154,486
15601,486
17009,487
17285,487
17284,487
17286,487
17647,488
17648,488
16400,488
17649,488
15172,489
12998,489
17650,489
17651,489
17252,490
17251,490
17253,490
17250,490
14524,491
15983,491
17154,491
17656,491
13956,492
14912,492
17156,492
15430,492
14524,493
15511,493
15833,493
17657,493
12688,494
17663,494
17664,494
17662,494
14240,495
14123,495
18113,495
18114,495
15850,496
16031,496
16034,496
12986,496
15083,497
17667,497
17666,497
11090,497
16579,498
17669,498
11332,498
14882,498
15460,499
17177,499
18123,499
13908,499
15879,500
14305,500
18125,500
18124,500
12784,501
13475,501
16525,501
17562,501
17677,502
15335,502
17676,502
14838,502
13782,503
15202,503
17679,503
16648,503
13686,504
13694,504
14444,504
14467,504
17157,505
17690,505
17689,505
17152,505
17599,506
15987,506
16616,506
17338,506
15168,507
15706,507
17357,507
17257,507
17409,508
12518,508
17159,508
14132,508
13686,509
16983,509
17082,509
13567,509
15008,510
16907,510
13990,510
17797,510
32413,511
17717,511
17719,511
17718,511
16415,512
18159,512
16030,512
16355,512
15161,513
17600,513
16505,513
17177,513
15008,514
17712,514
16053,514
16713,514
15062,515
12743,515
15340,515
15223,515
15460,516
16293,516
14030,516
14165,516
15534,517
15062,517
12518,517
15910,517
17739,518
17740,518
17741,518
17742,518
16568,519
18066,519
18064,519
18065,519
16134,520
17615,520
17616,520
17617,520
16616,521
12986,521
16684,521
15467,521
18700,522
17544,522
18702,522
18701,522
13335,523
17480,523
17478,523
17479,523
17827,524
13782,524
15086,524
17382,524
17144,525
14334,525
11965,525
17145,525
16827,526
14493,526
17538,526
17536,526
17387,527
17389,527
17388,527
17390,527
17245,528
15014,528
14842,528
17997,528
32625,529
14705,529
32626,529
16698,529
13459,530
17523,530
17524,530
17522,530
18129,531
18127,531
18128,531
18126,531
18003,532
18002,532
18000,532
18001,532
17795,533
17794,533
17793,533
16933,533
16698,534
14767,534
18086,534
14629,534
13653,535
11534,535
18323,535
18324,535
17591,536
17594,536
17593,536
17592,536
14192,537
18289,537
18288,537
16445,537
13903,538
16568,538
13872,538
14172,538
14762,539
15113,539
16653,539
14571,539
14163,540
17079,540
17080,540
17081,540
12770,541
17058,541
17057,541
14871,541
16635,542
16636,542
15076,542
15875,542
14561,543
12056,543
14971,543
16310,543
13480,544
17039,544
17038,544
17037,544
32577,545
10308,545
10307,545
10306,545
13779,546
16848,546
16849,546
10703,546
10439,547
10440,547
10326,547
10441,547
13733,548
16172,548
10276,548
16756,548
10433,549
10750,549
12439,549
10794,549
15277,550
18012,550
18011,550
18010,550
14769,551
18091,551
13141,551
15376,551
14526,552
16218,552
19020,552
19019,552
18308,553
16733,553
15790,553
18307,553
16942,554
18835,554
18834,554
17787,554
15084,555
13683,555
18905,555
18904,555
14344,556
14342,556
14343,556
13703,556
17351,557
18901,557
18902,557
18903,557
18438,558
18036,558
19023,558
18463,558
18932,559
15622,559
18934,559
18933,559
18008,560
18007,560
18006,560
18005,560
11956,561
13159,561
13160,561
13161,561
12721,562
12720,562
10720,562
12489,562
18390,563
18389,563
18391,563
18388,563
18822,564
18821,564
18820,564
18819,564
12784,565
15883,565
17031,565
15212,565
12130,566
17558,566
17557,566
15491,566
16680,567
19134,567
19135,567
19136,567
15431,568
18500,568
18501,568
17426,568
13733,569
18123,569
15984,569
15443,569
12518,570
13490,570
11101,570
16632,570
16658,571
14957,571
12439,571
15008,571
17366,572
18657,572
18655,572
18656,572
15152,573
18358,573
18357,573
18356,573
12807,574
14268,574
16995,574
18832,574
13852,575
13908,575
15870,575
17944,575
18338,576
17159,576
15367,576
16000,576
18871,577
18870,577
18872,577
15594,577
15202,578
13398,578
16999,578
16723,578
16395,579
10549,579
15847,579
13101,579
17401,580
15513,580
14670,580
12672,580
16795,581
13475,581
16912,581
16063,581
19121,582
19120,582
19119,582
19118,582
18772,583
13871,583
17595,583
18469,583
15113,584
12812,584
16151,584
17357,584
11762,585
11763,585
11764,585
11765,585
13093,586
17906,586
18931,586
18930,586
15322,587
18804,587
16970,587
18836,587
17959,588
18961,588
18960,588
18959,588
14476,589
12782,589
18831,589
16999,589
31474,590
18676,590
18677,590
18678,590
14941,591
15709,591
18281,591
15389,591
32650,592
11348,592
11347,592
11345,592
11620,593
11621,593
11618,593
11619,593
19012,594
19013,594
19014,594
19015,594
18870,595
19100,595
16884,595
19098,595
12535,596
12196,596
12537,596
12536,596
16994,597
17685,597
14786,597
16314,597
18611,598
18612,598
18613,598
11769,598
32692,599
11956,599
10569,599
12186,599
11803,600
14276,600
14274,600
14275,600
14882,601
12484,601
18460,601
18459,601
16598,602
14305,602
15107,602
17848,602
16087,603
15112,603
17532,603
17429,603
18185,604
18186,604
18187,604
18184,604
11273,605
19006,605
17156,605
18113,605
32495,606
15845,606
16850,606
19096,606
18652,607
19114,607
13782,607
19113,607
17432,608
16043,608
14813,608
18308,608
17599,609
18301,609
18302,609
18303,609
15578,610
18500,610
17852,610
15781,610
17872,611
17873,611
17874,611
17875,611
18239,612
18238,612
16723,612
18237,612
11915,613
12555,613
12557,613
12556,613
16198,614
16403,614
15345,614
16328,614
13143,615
15708,615
14006,615
18778,615
16005,616
18036,616
18795,616
18794,616
17060,617
16999,617
14853,617
13936,617
16133,618
19156,618
19155,618
18091,618
15310,619
13837,619
14655,619
16190,619
13852,620
16372,620
13872,620
18783,620
17160,621
15354,621
18849,621
18848,621
14385,622
18353,622
15086,622
16631,622
16276,623
15359,623
18446,623
18445,623
17736,624
16105,624
17737,624
17738,624
14561,625
16579,625
19007,625
19008,625
18588,627
18587,627
18428,628
11144,628
18429,628
18430,628
15289,629
18797,629
18798,629
18796,629
17343,630
16974,630
13786,630
16456,630
15202,631
14640,631
13141,631
18089,631
18338,632
16042,632
18339,632
17584,632
15383,633
14407,633
16031,633
16368,633
14810,634
11633,634
14351,634
19060,634
15119,635
17870,635
17871,635
17869,635
16481,636
15858,636
15503,636
15340,636
18058,637
21943,637
18735,637
18733,637
20173,638
18486,638
18487,638
18489,638
16809,639
19137,639
19139,639
19138,639
11413,640
13185,640
16721,640
19102,640
32623,641
32631,641
18334,641
17167,641
10856,642
10857,642
10858,642
10398,642
18171,643
19108,643
19109,643
19107,643
15008,644
18730,644
18729,644
14994,644
10955,645
11319,645
11829,645
10677,645
13113,646
16133,646
10948,646
12305,646
18405,647
15233,647
16977,647
18406,647
10841,648
10144,648
10984,648
10209,648
10262,649
17826,649
17824,649
17825,649
28720,650
15193,650
15192,650
15651,650
18025,651
17697,652
17696,652
17698,652
17695,652
16351,653
19038,653
13900,653
15428,653
14571,654
14165,654
16700,654
12625,654
18431,655
10799,655
18432,655
14816,655
13915,656
14163,656
18554,656
15233,656
16173,657
16423,657
18920,657
16793,657
11828,658
17057,658
13098,658
11479,658
10015,659
18990,659
12196,660
11762,660
11409,660
12455,660
18422,661
18116,661
19149,661
19147,661
19190,662
19189,662
18100,662
18977,662
17562,663
15955,663
15875,663
13786,663
18926,664
19105,664
19103,664
19104,664
13100,665
16725,665
17409,665
14830,665
13805,666
16756,666
14571,666
18911,666
15244,667
18048,667
18777,667
14740,667
16894,668
13926,668
18962,668
13141,668
12770,669
18824,669
11991,669
12449,669
14447,671
17967,671
17050,671
11991,671
15393,672
17450,672
17449,672
17448,672
16768,673
13300,673
18804,673
14850,673
16431,674
13614,674
15084,674
18004,674
15874,675
16869,675
15660,675
18976,675
18894,676
18893,676
17356,676
18895,676
12807,677
15558,677
17297,677
13675,677
18231,678
18596,678
18506,678
19171,678
15984,679
19084,679
19085,679
18297,679
18097,680
16964,680
16527,680
17343,680
12463,681
17908,681
14239,681
18576,682
11081,682
18722,682
18721,682
16239,683
16030,683
16809,683
15914,683
18955,684
17406,684
17327,684
18956,684
18062,685
17570,685
13926,685
18972,685
13740,686
15892,686
19161,686
15684,686
14192,687
18288,687
18289,687
16445,687
11216,688
11171,688
11436,688
11437,688
17976,689
13869,689
17975,689
16539,689
14449,690
12735,690
12378,690
17994,690
15616,691
17091,691
18939,691
18940,691
13968,692
12640,692
12688,692
13054,692
18584,693
18637,693
18638,693
18639,693
13919,694
16996,694
19052,694
17254,694
13609,695
18333,695
15713,695
17340,695
19042,696
19041,696
19040,696
19039,696
18858,697
18859,697
18857,697
18423,697
15578,698
16063,698
18788,698
14419,698
17744,699
17358,699
18993,699
14801,699
18463,700
15107,700
17810,700
18293,700
16634,701
18801,701
18800,701
17554,701
18910,702
18909,702
17822,702
13762,702
10688,703
11699,703
11700,703
10948,703
18645,704
18566,704
17382,704
19127,704
17699,705
17701,705
17700,705
17702,705
32607,706
32608,706
28369,706
18164,706
17067,707
16809,707
18387,707
18386,707
18679,708
16721,708
15914,708
13035,708
12743,709
17787,709
12114,709
11639,709
28527,710
18349,710
18351,710
18350,710
17856,711
18737,711
18644,711
18521,711
13837,712
13357,712
16996,712
15076,712
11186,713
11583,713
11585,713
11584,713
13025,714
12449,714
13024,714
10987,714
15835,715
13830,715
17198,715
15192,715
14028,716
14373,716
18193,716
15846,716
32595,717
18632,717
18631,717
18629,717
16439,718
18627,718
14703,718
14681,718
18171,719
17241,719
11237,719
17744,719
15118,720
14510,720
11205,720
13512,720
14172,721
15112,721
19134,721
15074,721
31485,722
31482,722
17782,722
17783,722
14688,723
15094,723
18056,723
